Id,SalePrice
2735,132958.01169480837
2736,146570.01590413987
2737,126704.14911222324
2738,133210.09677372858
2739,157605.71423152447
2740,139150.76268230897
2741,146577.71158531998
2742,157975.80063840782
2743,143961.83755349464
2744,145971.87284083912
2745,140738.30319158806
2746,131506.0042286799
2747,156693.7098848559
2748,139977.4221840934
2749,137401.48854338186
2750,141265.50850400908
2751,134874.46276066994
2752,175333.3485210843
2753,138504.00594445056
2754,167226.3850386476
2755,126528.82007847952
2756,105354.89843427662
2757,88736.69313925397
2758,112664.3028472064
2759,157182.51400347296
2760,139493.27587763508
2761,136849.7110393554
2762,143222.21157663263
2763,189547.77955689275
2764,169359.54652422087
2765,208108.5503998835
2766,119622.33541078996
2767,93473.27400263218
2768,123877.80690995687
2769,136512.92890229062
2770,146552.5493090784
2771,128322.20412070888
2772,125405.02950106976
2773,146984.17643142134
2774,117853.7300507312
2775,119149.25147232095
2776,137082.1325661754
2777,149483.9784044273
2778,146670.60693443957
2779,154677.4416003622
2780,92222.7358702527
2781,102603.33058740056
2782,110629.76419452656
2783,108933.19726796432
2784,132631.01789520105
2785,126693.40463795712
2786,99245.99068923933
2787,114519.16128119508
2788,98266.20844524723
2789,149990.68495709865
2790,98517.67354818195
2791,126567.852771216
2792,79122.3432339569
2793,151926.22496068216
2794,131939.68927083825
2795,121491.75575988601
2796,100779.3983879228
2797,149891.73787368168
2798,116661.18982581126
2799,117234.48721152151
2800,85353.81603788998
2801,105737.1355788806
2802,134686.28455188908
2803,139008.61036355843
2804,145813.22611268892
2805,107683.09941895041
2806,98221.7254244806
2807,153755.31742624746
2808,157623.11710162408
2809,132763.3233427098
2810,130943.46275632388
2811,157359.69481152846
2812,152697.41706293976
2813,153762.35536694908
2814,153844.26481189165
2815,105456.26234438094
2816,175862.66386937222
2817,172190.45734939427
2818,143474.76712268495
2819,210821.26503606487
2820,151969.0686464325
2821,137359.1884569113
2822,164932.15310400137
2823,171370.7440891335
2824,174909.64089901693
2825,151969.91859483815
2826,125733.65587980484
2827,135208.05640697302
2828,238856.54148613318
2829,161367.523948147
2830,233046.08446211892
2831,197838.0167349529
2832,191247.8440364565
2833,369807.4459858427
2834,197537.48072585324
2835,206088.9166589306
2836,196027.49926777778
2837,167753.31361553178
2838,149913.948976546
2839,189739.09588586475
2840,184836.32891874353
2841,202668.8844475587
2842,211319.8508710822
2843,147826.9340714914
2844,145417.3947237857
2845,124817.85888145192
2846,204933.10048858277
2847,192145.67996672812
2848,227593.33172264782
2849,201026.5694049234
2850,291530.6623183042
2851,235207.16714659758
2852,234179.16250969525
2853,212556.658387766
2854,142799.6737132414
2855,208516.55138277917
2856,196666.4533539581
2857,192353.46714549334
2858,184024.09596173666
2859,141869.03868438542
2860,134328.77222509796
2861,121641.82903472311
2862,200892.0902305194
2863,123486.67820882054
2864,235869.05304098356
2865,146238.00358490978
2866,137332.62372566818
2867,113850.34895937654
2868,121277.94202112716
2869,119504.47900188091
2870,151446.16300665867
2871,109617.36531966475
2872,94987.66884016184
2873,110423.22264144308
2874,124769.5263963653
2875,110010.14296843571
2876,175468.1276742769
2877,122605.32999268967
2878,168859.4603324215
2879,148277.5161186003
2880,121785.81741550594
2881,150059.38254687324
2882,150841.46195142693
2883,194256.11133873143
2884,200410.37027790563
2885,187131.80914933968
2886,184631.92461295472
2887,94599.72969104488
2888,129348.94898099672
2889,73451.51378312983
2890,99314.70399795107
2891,125214.7047316977
2892,80410.87198227804
2893,117583.84331829958
2894,85604.26528740674
2895,287790.2856952755
2896,284647.34759040293
2897,186512.6998226478
2898,134035.1736367098
2899,224495.7514085459
2900,149680.40082811052
2901,173697.83814045074
2902,179389.4461422183
2903,325379.3701065061
2904,347612.55949270795
2905,109836.0987398345
2906,172348.97665489037
2907,125678.46192690558
2908,130343.55357484492
2909,140356.67204994304
2910,89550.25110216049
2911,99113.58049643153
2912,143713.70890763061
2913,97078.20650665667
2914,96513.06039313537
2915,96955.68228016242
2916,98183.16629468279
2917,149718.9096073973
2918,124307.81114941402
2919,209257.10638606027
